일시,광진구,동대문구,성동구,중랑구,gw_sub,dd_sub,sd_sub,gr_sub,sunday,mon_1,mon_2,mon_3,mon_4,mon_5,mon_6,mon_7,mon_8,mon_9,mon_10,mon_11,mon_12
20220927,,,,,259.51,211.361,210.022,161.144,0,0,0,0,0,0,0,0,0,1,0,0,0
20220928,,,,,246.671,195.957,205.256,153.731,0,0,0,0,0,0,0,0,0,1,0,0,0
20220929,,,,,246.671,195.957,205.256,153.731,0,0,0,0,0,0,0,0,0,1,0,0,0
20220930,,,,,224.508,187.984,192.208,148.692,0,0,0,0,0,0,0,0,0,1,0,0,0
20221001,,,,,209.309,169.436,164.679,129.58,0,0,0,0,0,0,0,0,0,0,1,0,0
20221002,,,,,210.193,161.983,167.809,125.113,1,0,0,0,0,0,0,0,0,0,1,0,0
20221003,,,,,264.041,219.73,218.542,166.252,0,0,0,0,0,0,0,0,0,0,1,0,0
20221004,,,,,245.239,195.957,205.256,153.731,0,0,0,0,0,0,0,0,0,0,1,0,0
20221005,,,,,226.893,187.984,194.48,148.692,0,0,0,0,0,0,0,0,0,0,1,0,0
20221006,,,,,226.893,187.984,194.48,148.692,0,0,0,0,0,0,0,0,0,0,1,0,0
20221007,,,,,204.142,170.757,179.9,137.675,0,0,0,0,0,0,0,0,0,0,1,0,0
20221008,,,,,206.04,179.505,168.861,133.028,0,0,0,0,0,0,0,0,0,0,1,0,0
20221009,,,,,209.517,161.983,167.578,125.113,1,0,0,0,0,0,0,0,0,0,1,0,0
20221010,,,,,260.754,211.961,226.968,169.023,0,0,0,0,0,0,0,0,0,0,1,0,0
20221011,,,,,257.489,211.337,223.056,167.372,0,0,0,0,0,0,0,0,0,0,1,0,0
20221012,,,,,226.893,187.984,194.48,148.692,0,0,0,0,0,0,0,0,0,0,1,0,0
20221013,,,,,225.042,187.984,192.715,148.692,0,0,0,0,0,0,0,0,0,0,1,0,0
20221014,,,,,204.142,170.757,179.9,137.779,0,0,0,0,0,0,0,0,0,0,1,0,0
20221015,,,,,202.827,156.733,151.441,115.79,0,0,0,0,0,0,0,0,0,0,1,0,0
20221016,,,,,206.861,160.714,160.25,122.526,1,0,0,0,0,0,0,0,0,0,1,0,0
20221017,,,,,264.041,219.73,219.042,166.252,0,0,0,0,0,0,0,0,0,0,1,0,0
20221018,,,,,245.239,195.957,201.196,152.916,0,0,0,0,0,0,0,0,0,0,1,0,0
20221019,,,,,225.042,187.984,192.715,148.692,0,0,0,0,0,0,0,0,0,0,1,0,0
20221020,,,,,245.239,195.957,205.256,153.731,0,0,0,0,0,0,0,0,0,0,1,0,0
20221021,,,,,204.142,170.757,179.9,137.779,0,0,0,0,0,0,0,0,0,0,1,0,0
20221022,,,,,211.144,169.13,160.339,129.58,0,0,0,0,0,0,0,0,0,0,1,0,0
20221023,,,,,199.445,154.993,153.284,115.327,1,0,0,0,0,0,0,0,0,0,1,0,0
20221024,,,,,264.041,219.73,219.042,166.252,0,0,0,0,0,0,0,0,0,0,1,0,0
20221025,,,,,245.239,195.957,205.756,153.731,0,0,0,0,0,0,0,0,0,0,1,0,0
20221026,,,,,226.893,187.984,194.979,148.692,0,0,0,0,0,0,0,0,0,0,1,0,0
20221027,,,,,226.893,187.984,194.48,148.692,0,0,0,0,0,0,0,0,0,0,1,0,0
20221028,,,,,224.508,186.797,192.208,146.439,0,0,0,0,0,0,0,0,0,0,1,0,0
20221029,,,,,215.006,165.932,164.29,122.975,0,0,0,0,0,0,0,0,0,0,1,0,0
20221030,,,,,204.584,157.39,157.451,121.181,1,0,0,0,0,0,0,0,0,0,1,0,0
20221031,,,,,264.041,219.73,219.042,166.252,0,0,0,0,0,0,0,0,0,0,1,0,0
20221101,,,,,261.756,213.418,227.706,169.147,0,0,0,0,0,0,0,0,0,0,0,1,0
20221102,,,,,249.771,204.327,210.215,158.024,0,0,0,0,0,0,0,0,0,0,0,1,0
20221103,,,,,249.771,204.327,210.215,158.024,0,0,0,0,0,0,0,0,0,0,0,1,0
20221104,,,,,225.042,186.797,192.715,146.927,0,0,0,0,0,0,0,0,0,0,0,1,0
20221105,,,,,185.038,151.557,163.449,122.67,0,0,0,0,0,0,0,0,0,0,0,1,0
20221106,,,,,162.613,120.802,107.281,86.514,1,0,0,0,0,0,0,0,0,0,0,1,0
20221107,,,,,261.756,213.418,226.197,167.372,0,0,0,0,0,0,0,0,0,0,0,1,0
20221108,,,,,264.041,220.271,221.846,168.178,0,0,0,0,0,0,0,0,0,0,0,1,0
20221109,,,,,264.041,219.73,219.042,166.252,0,0,0,0,0,0,0,0,0,0,0,1,0
20221110,,,,,261.756,213.418,226.197,167.372,0,0,0,0,0,0,0,0,0,0,0,1,0
20221111,,,,,246.671,195.957,205.756,153.731,0,0,0,0,0,0,0,0,0,0,0,1,0
20221112,,,,,180.057,147.527,168.205,124.168,0,0,0,0,0,0,0,0,0,0,0,1,0
20221113,,,,,166.243,120.95,109.434,88.403,1,0,0,0,0,0,0,0,0,0,0,1,0
20221114,,,,,250.092,207.961,222.277,165.254,0,0,0,0,0,0,0,0,0,0,0,1,0
20221115,,,,,261.756,213.418,227.437,169.147,0,0,0,0,0,0,0,0,0,0,0,1,0
20221116,,,,,257.489,211.337,223.056,167.372,0,0,0,0,0,0,0,0,0,0,0,1,0
20221117,,,,,257.489,210.796,220.252,165.445,0,0,0,0,0,0,0,0,0,0,0,1,0
20221118,,,,,240.542,188.465,205.954,151.917,0,0,0,0,0,0,0,0,0,0,0,1,0
20221119,,,,,190.336,154.644,168.205,124.168,0,0,0,0,0,0,0,0,0,0,0,1,0
20221120,,,,,166.243,120.758,109.434,88.403,1,0,0,0,0,0,0,0,0,0,0,1,0
20221121,,,,,257.489,211.337,223.056,167.372,0,0,0,0,0,0,0,0,0,0,0,1,0
20221122,,,,,243.642,197.033,211.425,159.283,0,0,0,0,0,0,0,0,0,0,0,1,0
20221123,,,,,222.195,180.492,199.237,147.693,0,0,0,0,0,0,0,0,0,0,0,1,0
20221124,,,,,222.195,180.492,198.738,147.693,0,0,0,0,0,0,0,0,0,0,0,1,0
20221125,,,,,221.661,180.017,191.326,145.105,0,0,0,0,0,0,0,0,0,0,0,1,0
20221126,,,,,182.466,146.626,148.738,114.931,0,0,0,0,0,0,0,0,0,0,0,1,0
20221127,,,,,174.579,138.518,109.523,94.006,1,0,0,0,0,0,0,0,0,0,0,1,0
20221128,,,,,250.915,209.164,224.877,165.525,0,0,0,0,0,0,0,0,0,0,0,1,0
20221129,,,,,260.754,211.961,224.898,167.248,0,0,0,0,0,0,0,0,0,0,0,1,0
20221130,,,,,240.542,188.465,205.954,151.917,0,0,0,0,0,0,0,0,0,0,0,1,0
